source	sample	sex	population	population_name	population_desc	superpopulation	superpopulation_name	latitude	longitude
hgdp	HGDP00525	male	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00527	female	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00528	male	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00529	female	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00531	female	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00534	female	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00535	female	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00536	female	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00537	female	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00538	male	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00539	female	FRN	French	French in France	EUR	European Ancestry	46	2
hgdp	HGDP00542	male	PPS	Papuan Sepik	Papuan Sepik in New Guinea	OCE	Oceanian Ancestry	-4	143
hgdp	HGDP00544	female	PPS	Papuan Sepik	Papuan Sepik in New Guinea	OCE	Oceanian Ancestry	-4	143
hgdp	HGDP00557	female	DRZ	Druze	Druze in Carmel, Israel	MEA	Middle Eastern Ancestry	32	35
hgdp	HGDP00558	female	DRZ	Druze	Druze in Carmel, Israel	MEA	Middle Eastern Ancestry	32	35
hgdp	HGDP00559	female	DRZ	Druze	Druze in Carmel, Israel	MEA	Middle Eastern Ancestry	32	35
hgdp	HGDP00560	female	DRZ	Druze	Druze in Carmel, Israel	MEA	Middle Eastern Ancestry	32	35
hgdp	HGDP00561	female	DRZ	Druze	Druze in Carmel, Israel	MEA	Middle Eastern Ancestry	32	35
hgdp	HGDP00562	male	DRZ	Druze	Druze in Carmel, Israel	MEA	Middle Eastern Ancestry	32	35
hgdp	HGDP00563	female	DRZ	Druze	Druze in Carmel, Israel	MEA	Middle Eastern Ancestry	32	35
hgdp	HGDP00564	female	DRZ	Druze	Druze in Carmel, Israel	MEA	Middle Eastern Ancestry	32	35
hgdp	HGDP00565	female	DRZ	Druze	Druze in Carmel, Israel	MEA	Middle Eastern Ancestry	32	35
hgdp	HGDP00566	female	DRZ	Druze	Druze in Carmel, Israel	MEA	Middle Eastern Ancestry	32	35
hgdp	HGDP00567	female	DRZ	Druze	Druze in Carmel, Israel	MEA	Middle Eastern Ancestry	32	35
hgdp	HGDP00568	female	DRZ	Druze	Druze in Carmel, Israel	MEA	Middle Eastern Ancestry	32	35
hgdp	HGDP00571	female	DRZ	Druze	Druze in Carmel, Israel	MEA	Middle Eastern Ancestry	32	35
hgdp	HGDP00572	female	DRZ	Druze	Druze in Carmel, Israel	MEA	Middle Eastern Ancestry	32	35
hgdp	HGDP00573	female	DRZ	Druze	Druze in Carmel, Israel	MEA	Middle Eastern Ancestry	32	35
hgdp	HGDP00574	female	DRZ	Druze	Druze in Carmel, Israel	MEA	Middle Eastern Ancestry	32	35
